City,Date,PM2.5,PM10,NO2,NOx,NH3,O3,AQI,AQI_Bucket
Ahmedabad,2015-10-28,89.64,118.13,25.75,31.18,23.48,43.04,270,Poor
Ahmedabad,2015-10-29,51.72,118.13,21.15,23.04,23.48,66.58,188,Moderate
Ahmedabad,2015-10-30,54.59,118.13,18.33,20.64,23.48,42.43,114,Moderate
Ahmedabad,2015-10-31,46.5,118.13,12.1,13.32,23.48,61.56,143,Moderate
Ahmedabad,2015-11-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-02,122.54,118.13,44.2,119.62,23.48,60.66,166.46,Moderate
Ahmedabad,2015-11-03,147.18,118.13,36.87,69.93,23.48,131.12,557,Severe
Ahmedabad,2015-11-04,214.67,118.13,42.21,99.57,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-05,207.13,118.13,35.31,60.37,23.48,34.49,536,Severe
Ahmedabad,2015-11-06,191.01,118.13,50.11,89.72,23.48,27.9,354,'Very Poor'
Ahmedabad,2015-11-07,192.35,118.13,29.04,38.43,23.48,33.21,381,'Very Poor'
Ahmedabad,2015-11-08,127.64,118.13,31.91,38.64,23.48,47.33,355,'Very Poor'
Ahmedabad,2015-11-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-20,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-24,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-27,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-28,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-11-30,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-02,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-03,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-04,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-07,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-20,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-24,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-27,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-28,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-30,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2015-12-31,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-02,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-03,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-04,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-07,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-20,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-24,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-27,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-28,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-30,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-01-31,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-02,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-03,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-04,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-07,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-20,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-24,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-27,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-28,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-02-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-02,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-03,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-04,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-07,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-20,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-24,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-27,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-28,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-30,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-03-31,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-02,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-03,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-04,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-07,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-20,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-24,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-27,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-28,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-04-30,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-02,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-03,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-04,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-07,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-20,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-24,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-27,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-28,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-30,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-05-31,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-02,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-03,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-04,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-07,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-20,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-24,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-06-27,33.02,118.13,28.91,40.6,23.48,36.04,166.46,Moderate
Ahmedabad,2016-06-28,27.29,118.13,28.12,37.93,23.48,39.26,272,Poor
Ahmedabad,2016-06-29,41.43,118.13,31.82,42.09,23.48,28.05,253,Poor
Ahmedabad,2016-06-30,30.16,118.13,15.99,26.4,23.48,23.76,256,Poor
Ahmedabad,2016-07-01,29.42,118.13,10.11,19.5,23.48,16.42,257,Poor
Ahmedabad,2016-07-02,20.87,118.13,7.49,16.54,23.48,14.27,213,Poor
Ahmedabad,2016-07-03,35.08,118.13,6.52,14.88,23.48,19.44,218,Poor
Ahmedabad,2016-07-04,40.23,118.13,2.79,11.47,23.48,15.16,214,Poor
Ahmedabad,2016-07-05,54.25,118.13,2.78,10.89,23.48,18.46,207,Poor
Ahmedabad,2016-07-06,49.04,118.13,1.65,9.03,23.48,15.33,169,Moderate
Ahmedabad,2016-07-07,35.87,118.13,1.67,9.13,23.48,17,166.46,Moderate
Ahmedabad,2016-07-08,46.3,118.13,1.8,9.1,23.48,24,166.46,Moderate
Ahmedabad,2016-07-09,39.15,118.13,1.9,8.95,23.48,15,166.46,Moderate
Ahmedabad,2016-07-10,45.3,118.13,2.5,9.3,23.48,27,166.46,Moderate
Ahmedabad,2016-07-11,43.61,118.13,3.93,11.62,23.48,21.64,166.46,Moderate
Ahmedabad,2016-07-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-07-13,34.89,118.13,11.73,27.15,23.48,82.14,166.46,Moderate
Ahmedabad,2016-07-14,38.13,118.13,48.06,43.98,23.48,34.49,1842,Severe
Ahmedabad,2016-07-15,36.47,118.13,37.13,22.38,23.48,34.49,72,Satisfactory
Ahmedabad,2016-07-16,40.9,118.13,36.77,24.99,23.48,34.49,91,Satisfactory
Ahmedabad,2016-07-17,34.19,118.13,34.38,20.93,23.48,34.49,124,Moderate
Ahmedabad,2016-07-18,32.92,118.13,36.8,25.92,23.48,34.49,145,Moderate
Ahmedabad,2016-07-19,41.39,118.13,54.7,48.42,23.48,34.49,499,Severe
Ahmedabad,2016-07-20,31.71,118.13,22.75,18.5,23.48,34.49,557,Severe
Ahmedabad,2016-07-21,33.48,118.13,30.88,27.87,23.48,34.49,114,Moderate
Ahmedabad,2016-07-22,30.8,118.13,25.15,24.2,23.48,34.49,148,Moderate
Ahmedabad,2016-07-23,30.47,118.13,38.78,36.5,23.48,34.49,99,Satisfactory
Ahmedabad,2016-07-24,34.64,118.13,39.23,38.7,23.48,34.49,117,Moderate
Ahmedabad,2016-07-25,43.71,118.13,39.95,40.31,23.48,34.49,275,Poor
Ahmedabad,2016-07-26,46.52,118.13,33.24,33.53,23.48,6.9,183,Moderate
Ahmedabad,2016-07-27,36.54,118.13,20.32,33.01,23.48,11.46,336,'Very Poor'
Ahmedabad,2016-07-28,36.87,118.13,23.28,47.75,23.48,4.91,468,Severe
Ahmedabad,2016-07-29,46.19,118.13,29.66,116.39,23.48,4.77,776,Severe
Ahmedabad,2016-07-30,48.44,118.13,30.66,114.87,23.48,4.26,805,Severe
Ahmedabad,2016-07-31,40.18,118.13,28.27,100.85,23.48,4.33,705,Severe
Ahmedabad,2016-08-01,33.5,118.13,30.42,109.95,23.48,4.81,740,Severe
Ahmedabad,2016-08-02,29.36,118.13,29.75,113.47,23.48,3.68,751,Severe
Ahmedabad,2016-08-03,44.59,118.13,29.34,119.19,23.48,4.91,798,Severe
Ahmedabad,2016-08-04,50.65,118.13,13,19.88,23.48,6.21,494,Severe
Ahmedabad,2016-08-05,33.93,118.13,13.41,16.13,23.48,6.16,234,Poor
Ahmedabad,2016-08-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Ahmedabad,2016-08-07,43.9,118.13,28.09,22.68,23.48,0.61,166.46,Moderate
Ahmedabad,2016-08-08,93.34,118.13,27.88,34.75,23.48,1.4,327,'Very Poor'
Ahmedabad,2016-08-09,38.06,118.13,22.63,29.58,23.48,3.47,257,Poor
Ahmedabad,2016-08-10,20.19,118.13,18.13,28.54,23.48,4.9,300,Poor
Ahmedabad,2016-08-11,10.45,118.13,17.81,30.41,23.48,5.87,309,'Very Poor'
Ahmedabad,2016-08-12,29.87,118.13,14.69,28.22,23.48,9.6,316,'Very Poor'
Ahmedabad,2016-08-13,60.18,118.13,13.25,21.89,23.48,13.19,296,Poor
Ahmedabad,2016-08-14,85.1,118.13,12.91,21.04,23.48,12.45,240,Poor
Ahmedabad,2016-08-15,55.55,118.13,13.45,21.83,23.48,11.84,220,Poor
